"SAGDP9N Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1997","1998","1999","2000"
"11000","District of Columbia","59","    Professional and business services",16238.2,17425.0,18338.3,19238.5
"11000","District of Columbia","60","      Professional, scientific, and technical services",14348.5,15472.3,16340.5,16812.7
"11000","District of Columbia","61","        Legal services",8752.7,9357.1,9948.2,10557.0
"11000","District of Columbia","62","        Computer systems design and related services",300.8,343.6,449.1,442.2
"11000","District of Columbia","63","        Miscellaneous professional, scientific, and technical services",5974.0,6464.4,6619.3,6611.9
"11000","District of Columbia","64","      Management of companies and enterprises",480.2,548.0,529.7,700.3
"11000","District of Columbia","65","      Administrative and support and waste management and remediation services",1468.2,1494.5,1559.6,1795.6
"11000","District of Columbia","66","        Administrative and support services",1429.3,1455.2,1520.8,1757.9
"11000","District of Columbia","67","        Waste management and remediation services",41.2,41.6,40.7,38.7
"11000","District of Columbia","68","    Educational services, health care, and social assistance",6538.0,6559.7,6705.5,6729.7
"11000","District of Columbia","69","      Educational services",3209.2,3307.4,3352.4,3158.0
"11000","District of Columbia","70","      Health care and social assistance",3368.7,3306.2,3404.0,3597.5
"11000","District of Columbia","71","        Ambulatory health care services",852.0,848.1,857.4,940.4
"11000","District of Columbia","72","        Hospitals",1787.7,1718.8,1748.9,1820.6
"11000","District of Columbia","73","        Nursing and residential care facilities",334.7,323.4,334.0,343.3
"11000","District of Columbia","74","        Social assistance",404.2,425.0,476.8,501.6
"11000","District of Columbia","75","    Arts, entertainment, recreation, accommodation, and food services",3123.6,3176.7,3405.6,3734.2
"11000","District of Columbia","76","      Arts, entertainment, and recreation",535.1,648.3,636.8,705.1
"11000","District of Columbia","77","        Performing arts, spectator sports, museums, and related activities",464.7,576.4,537.5,575.8
"11000","District of Columbia","78","        Amusement, gambling, and recreation industries",69.9,73.2,96.6,124.5
"11000","District of Columbia","79","      Accommodation and food services",2582.2,2525.6,2764.1,3023.9
"11000","District of Columbia","80","        Accommodation",1376.3,1270.8,1385.0,1533.0
"11000","District of Columbia","81","        Food services and drinking places",1186.4,1243.3,1367.2,1475.6
"11000","District of Columbia","82","    Other services (except government and government enterprises)",5796.5,5999.0,6052.4,6215.2
"11000","District of Columbia","83","  Government and government enterprises",33067.7,32420.2,33020.2,32283.4
"11000","District of Columbia","84","    Federal civilian",26021.0,25471.2,26271.5,25663.8
"11000","District of Columbia","85","    Military",3778.8,3746.2,3667.5,3690.6
"11000","District of Columbia","86","    State and local",3298.0,3232.4,3105.2,2950.2
"11000","District of Columbia","","Addenda:","","","",""
"11000","District of Columbia","87","Natural resources and mining",45.2,63.8,68.3,48.0
"11000","District of Columbia","88","Trade",1625.0,1715.3,1793.5,1747.9
"11000","District of Columbia","89","Transportation and utilities",1252.2,1295.7,1506.3,1622.0
"11000","District of Columbia","90","Manufacturing and information",3717.6,3660.5,4037.2,3572.4
"11000","District of Columbia","91","Private goods-producing industries 2/",1293.4,1387.6,1394.4,1577.6
"11000","District of Columbia","92","Private services-providing industries 3/",45659.1,47490.2,50306.2,51437.5
"12000","Florida","1","All industry total",560807.2,588868.1,614442.1,641249.0
"12000","Florida","2","  Private industries",476262.2,502751.7,526987.0,550363.7
"12000","Florida","3","    Agriculture, forestry, fishing and hunting",6648.0,7614.2,7972.1,8912.1
"12000","Florida","4","      Farms",5260.0,6297.3,6599.9,7660.3
"12000","Florida","5","      Forestry, fishing, and related activities",1489.9,1489.0,1554.3,1554.8
"12000","Florida","6","    Mining, quarrying, and oil and gas extraction",1952.8,2117.6,2513.8,2112.9
"12000","Florida","7","      Oil and gas extraction",317.3,270.3,217.7,163.2
"12000","Florida","8","      Mining (except oil and gas)",1643.8,1840.3,2255.5,1907.9
"12000","Florida","9","      Support activities for mining",9.0,7.2,8.2,11.4
"12000","Florida","10","    Utilities",12028.0,11579.4,13513.6,13734.1
"12000","Florida","11","    Construction",39995.3,43463.9,45627.9,48693.9
"12000","Florida","12","    Manufacturing",28014.3,28369.5,28984.9,30411.2
"12000","Florida","13","      Durable goods manufacturing",13734.5,13936.5,14488.2,16001.6
"12000","Florida","14","        Wood product manufacturing",638.2,645.2,617.7,675.8
"12000","Florida","15","        Nonmetallic mineral product manufacturing",1720.1,1749.0,1847.1,2031.0
"12000","Florida","16","        Primary metal manufacturing",372.7,327.8,441.7,468.0
"12000","Florida","17","        Fabricated metal product manufacturing",2842.3,2848.7,2759.2,3135.0
"12000","Florida","18","        Machinery manufacturing",1697.2,1851.8,1701.5,2413.1
"12000","Florida","19","        Computer and electronic product manufacturing",720.7,827.3,956.7,1229.7
"12000","Florida","20","        Electrical equipment, appliance, and component manufacturing",839.4,676.7,719.4,703.7
"12000","Florida","21","        Motor vehicles, bodies and trailers, and parts manufacturing",347.6,384.4,386.7,423.1
"12000","Florida","22","        Other transportation equipment manufacturing",6002.4,5585.8,5651.7,5111.3
"12000","Florida","23","        Furniture and related product manufacturing",991.7,945.7,957.2,1035.0
"12000","Florida","24","        Miscellaneous manufacturing",2511.3,2421.3,2505.0,2534.7
"12000","Florida","25","      Nondurable goods manufacturing",16292.7,16441.0,16334.8,15746.1
"12000","Florida","26","        Food and beverage and tobacco product manufacturing",6134.7,6331.9,6454.6,6296.2
"12000","Florida","27","        Textile mills and textile product mills",350.3,358.7,355.8,376.5
"12000","Florida","28","        Apparel, leather, and allied product manufacturing",599.8,504.7,463.4,446.6
"12000","Florida","29","        Paper manufacturing",1663.8,1257.0,1316.1,1391.6
"12000","Florida","30","        Printing and related support activities",1008.7,1009.6,1026.5,1037.9
"12000","Florida","31","        Petroleum and coal products manufacturing",1230.5,1355.4,879.4,934.2
"12000","Florida","32","        Chemical manufacturing",4110.5,4621.9,4401.2,3726.8
"12000","Florida","33","        Plastics and rubber products manufacturing",1044.1,1053.4,1154.9,1197.8
"12000","Florida","34","    Wholesale trade",36357.1,40313.7,41955.0,44411.8
"12000","Florida","35","    Retail trade",40503.5,45393.8,46734.0,48392.8
"12000","Florida","36","    Transportation and warehousing",20870.0,21531.0,20330.8,19842.8
"12000","Florida","37","      Air transportation",7551.7,6819.9,6387.8,4971.0
"12000","Florida","38","      Rail transportation",1037.3,1092.3,1204.0,1215.4
"12000","Florida","39","      Water transportation",897.3,897.3,815.6,920.7
"12000","Florida","40","      Truck transportation",3973.6,4000.9,4264.4,4437.2
"12000","Florida","41","      Transit and ground passenger transportation",1145.2,1160.6,1229.7,1267.8
"12000","Florida","42","      Pipeline transportation",24.8,45.3,60.1,43.4
"12000","Florida","43","      Other transportation and support activities",7168.2,8138.5,6896.7,7314.4
"12000","Florida","44","      Warehousing and storage",898.0,1144.8,1068.7,1102.6
"12000","Florida","45","    Information",15609.2,17270.1,19414.7,19747.4
"12000","Florida","46","      Publishing industries (except Internet)",3500.4,3706.3,4449.0,3605.7
"12000","Florida","47","      Motion picture and sound recording industries",765.1,1095.2,1590.7,1230.2
"12000","Florida","48","      Broadcasting (except Internet) and telecommunications",9906.2,10887.7,12061.1,13732.3
"12000","Florida","49","      Data processing, hosting, and other information services",1505.7,1616.3,1381.5,881.2
"12000","Florida","50","    Finance, insurance, real estate, rental, and leasing",109598.2,114184.3,120625.7,125175.0
"12000","Florida","51","      Finance and insurance",27061.4,29998.3,31955.2,33894.5
"12000","Florida","52","        Monetary Authorities- central bank, credit intermediation, and related services",10774.1,12475.5,13767.4,13770.6
"12000","Florida","53","        Securities, commodity contracts, and other financial investments and related activities",3927.2,4010.3,4108.2,5223.2
"12000","Florida","54","        Insurance carriers and related activities",11674.4,12661.0,13133.6,14162.4
"12000","Florida","55","        Funds, trusts, and other financial vehicles",482.4,696.5,778.0,587.4
"12000","Florida","56","      Real estate and rental and leasing",82661.0,84092.9,88549.9,91119.2
"12000","Florida","57","        Real estate",72097.7,72695.9,76255.6,78194.1
"12000","Florida","58","        Rental and leasing services and lessors of nonfinancial intangible assets",10959.0,11808.7,12744.2,13399.3
"12000","Florida","59","    Professional and business services",61890.9,66465.9,71221.2,77155.2
"12000","Florida","60","      Professional, scientific, and technical services",32997.0,35703.3,37250.9,39421.9
"12000","Florida","61","        Legal services",13070.4,14337.5,14408.7,15070.0
"12000","Florida","62","        Computer systems design and related services",1759.9,2251.3,2698.1,2736.6
"12000","Florida","63","        Miscellaneous professional, scientific, and technical services",19440.5,20216.4,20854.5,22412.6
"12000","Florida","64","      Management of companies and enterprises",7805.2,7749.5,7869.8,8156.8
"12000","Florida","65","      Administrative and support and waste management and remediation services",21241.2,23001.4,25818.3,29042.2
"12000","Florida","66","        Administrative and support services",19773.2,21539.9,24090.8,27292.3
"12000","Florida","67","        Waste management and remediation services",1473.5,1446.8,1727.0,1714.3
"12000","Florida","68","    Educational services, health care, and social assistance",48106.2,48305.1,49699.4,51525.7
"12000","Florida","69","      Educational services",4773.9,4719.6,5148.0,5408.0
"12000","Florida","70","      Health care and social assistance",43210.4,43449.4,44461.1,46034.6
"12000","Florida","71","        Ambulatory health care services",21769.3,21822.5,22303.0,23560.5
"12000","Florida","72","        Hospitals",13543.6,13655.4,14033.3,14124.4
"12000","Florida","73","        Nursing and residential care facilities",5499.7,5454.8,5466.9,5484.8
"12000","Florida","74","        Social assistance",2520.9,2646.7,2785.6,2921.4
"12000","Florida","75","    Arts, entertainment, recreation, accommodation, and food services",34570.6,34888.1,36610.1,38387.5
"12000","Florida","76","      Arts, entertainment, and recreation",10357.2,9783.3,10183.1,10700.2
"12000","Florida","77","        Performing arts, spectator sports, museums, and related activities",3599.3,3666.6,3805.0,3992.1
"12000","Florida","78","        Amusement, gambling, and recreation industries",6704.9,6104.9,6364.3,6693.0
"12000","Florida","79","      Accommodation and food services",24177.6,25105.3,26432.0,27691.2
"12000","Florida","80","        Accommodation",9545.2,9931.3,10480.2,11113.2
"12000","Florida","81","        Food services and drinking places",14504.9,15039.5,15807.5,16409.9
"12000","Florida","82","    Other services (except government and government enterprises)",23260.8,24212.2,24477.6,24940.8
"12000","Florida","83","  Government and government enterprises",86367.9,87469.0,88409.8,91815.8
"12000","Florida","84","    Federal civilian",12803.9,13115.2,13348.1,13897.0
"12000","Florida","85","    Military",9354.0,9134.3,8611.8,8503.6
"12000","Florida","86","    State and local",64174.1,65192.4,66440.9,69416.0
"12000","Florida","","Addenda:","","","",""
"12000","Florida","87","Natural resources and mining",8531.6,9714.6,10316.0,11159.9
"12000","Florida","88","Trade",76973.6,85849.9,88817.4,92897.6
"12000","Florida","89","Transportation and utilities",32803.0,32972.2,33721.1,33423.9
"12000","Florida","90","Manufacturing and information",43161.9,45255.8,48103.7,49814.2
"12000","Florida","91","Private goods-producing industries 2/",78217.8,82333.2,85368.1,90481.6
"12000","Florida","92","Private services-providing industries 3/",398102.3,420469.9,441630.9,459969.3
"13000","Georgia","1","All industry total",329106.6,353292.8,378237.4,391210.2
"13000","Georgia","2","  Private industries",280549.3,303078.8,326549.3,338035.8
"13000","Georgia","3","    Agriculture, forestry, fishing and hunting",3814.6,3999.0,4354.0,4702.8
"13000","Georgia","4","      Farms",3451.2,3554.2,3892.6,4293.6
"13000","Georgia","5","      Forestry, fishing, and related activities",538.3,615.3,653.4,648.0
"13000","Georgia","6","    Mining, quarrying, and oil and gas extraction",2789.3,3365.0,3694.2,3573.8
"13000","Georgia","7","      Oil and gas extraction",4.3,3.6,3.1,3.8
"13000","Georgia","8","      Mining (except oil and gas)",2825.5,3413.9,3750.6,3618.1
"13000","Georgia","9","      Support activities for mining",6.5,6.3,6.1,9.7
"13000","Georgia","10","    Utilities",6069.2,5937.3,7064.2,7334.1
"13000","Georgia","11","    Construction",22295.2,24215.4,25904.7,26497.2
"13000","Georgia","12","    Manufacturing",46033.7,48655.1,52121.1,52292.2
"13000","Georgia","13","      Durable goods manufacturing",14944.2,15256.2,17705.7,18085.3
"13000","Georgia","14","        Wood product manufacturing",1326.6,1333.4,1385.0,1323.4
"13000","Georgia","15","        Nonmetallic mineral product manufacturing",1746.5,1705.2,1777.4,1576.3
"13000","Georgia","16","        Primary metal manufacturing",1021.6,960.3,1231.0,1042.0
"13000","Georgia","17","        Fabricated metal product manufacturing",2252.1,2148.3,2444.7,2462.0
"13000","Georgia","18","        Machinery manufacturing",2277.3,2520.5,2205.8,2289.4
"13000","Georgia","19","        Computer and electronic product manufacturing",252.8,277.6,367.3,515.6
"13000","Georgia","20","        Electrical equipment, appliance, and component manufacturing",2091.3,1728.4,2144.1,2510.7
"13000","Georgia","21","        Motor vehicles, bodies and trailers, and parts manufacturing",1909.3,1885.3,2282.9,2002.9
"13000","Georgia","22","        Other transportation equipment manufacturing",1228.7,1790.6,2821.8,2834.3
"13000","Georgia","23","        Furniture and related product manufacturing",1012.0,998.3,1066.7,1209.7
"13000","Georgia","24","        Miscellaneous manufacturing",972.5,1087.1,1286.0,1382.7
"13000","Georgia","25","      Nondurable goods manufacturing",31828.1,34428.5,34985.1,34668.5
"13000","Georgia","26","        Food and beverage and tobacco product manufacturing",10680.7,13566.0,14642.2,14334.1
"13000","Georgia","27","        Textile mills and textile product mills",5351.0,5551.9,5531.0,5329.0
"13000","Georgia","28","        Apparel, leather, and allied product manufacturing",846.4,756.4,853.5,539.5
"13000","Georgia","29","        Paper manufacturing",4980.6,4554.7,4822.6,4532.1
"13000","Georgia","30","        Printing and related support activities",1223.8,1268.9,1243.0,1281.9
"13000","Georgia","31","        Petroleum and coal products manufacturing",765.9,1009.8,824.3,775.5
"13000","Georgia","32","        Chemical manufacturing",5347.1,5779.6,4604.9,5585.3
"13000","Georgia","33","        Plastics and rubber products manufacturing",1876.3,1822.0,2126.3,2215.8
"13000","Georgia","34","    Wholesale trade",24108.2,27434.2,29631.6,31728.7
"13000","Georgia","35","    Retail trade",20300.7,22778.8,24052.4,24799.9
"13000","Georgia","36","    Transportation and warehousing",14981.2,16004.6,16474.4,15968.4
"13000","Georgia","37","      Air transportation",6714.7,6848.8,6781.7,5645.2
"13000","Georgia","38","      Rail transportation",1098.2,1149.9,1232.5,1285.7
"13000","Georgia","39","      Water transportation",14.9,18.9,15.9,15.9
"13000","Georgia","40","      Truck transportation",3271.8,3598.3,3829.6,4001.8
"13000","Georgia","41","      Transit and ground passenger transportation",219.1,264.3,296.4,323.7
"13000","Georgia","42","      Pipeline transportation",49.9,106.2,105.6,113.5
"13000","Georgia","43","      Other transportation and support activities",2733.9,2777.9,3015.3,3340.2
"13000","Georgia","44","      Warehousing and storage",1028.1,1261.6,1235.8,1284.4
"13000","Georgia","45","    Information",13703.4,16235.1,18039.4,19577.3
"13000","Georgia","46","      Publishing industries (except Internet)",3077.1,3253.0,3990.8,3427.7
"13000","Georgia","47","      Motion picture and sound recording industries",276.7,371.4,482.0,411.1
"13000","Georgia","48","      Broadcasting (except Internet) and telecommunications",9429.0,11497.7,12794.2,15173.9
"13000","Georgia","49","      Data processing, hosting, and other information services",1255.1,1346.8,1062.9,510.9
"13000","Georgia","50","    Finance, insurance, real estate, rental, and leasing",56405.2,60028.5,66204.8,68306.9
"13000","Georgia","51","      Finance and insurance",19024.7,20873.1,22989.9,23416.7
"13000","Georgia","52","        Monetary Authorities- central bank, credit intermediation, and related services",11657.8,12759.1,14212.5,13626.3
"13000","Georgia","53","        Securities, commodity contracts, and other financial investments and related activities",1529.8,1796.6,1930.4,2533.0
"13000","Georgia","54","        Insurance carriers and related activities",5668.0,6019.1,6459.0,7045.3
"13000","Georgia","55","        Funds, trusts, and other financial vehicles",160.4,313.3,415.4,282.0
"13000","Georgia","56","      Real estate and rental and leasing",37456.5,39145.7,43207.4,44903.9
"13000","Georgia","57","        Real estate",32337.2,32768.1,35671.8,37145.3
"13000","Georgia","58","        Rental and leasing services and lessors of nonfinancial intangible assets",5239.8,6518.0,7718.3,7945.4
"13000","Georgia","59","    Professional and business services",33824.7,36164.3,38174.5,39974.1
"13000","Georgia","60","      Professional, scientific, and technical services",17183.6,18972.6,20405.4,21456.8
"13000","Georgia","61","        Legal services",4551.2,5127.6,5342.7,5512.9
"13000","Georgia","62","        Computer systems design and related services",2006.6,2527.5,2958.8,3214.5
"13000","Georgia","63","        Miscellaneous professional, scientific, and technical services",11469.5,11981.5,12570.0,13109.4
"13000","Georgia","64","      Management of companies and enterprises",9278.3,8702.1,8419.4,8426.1
"13000","Georgia","65","      Administrative and support and waste management and remediation services",8422.1,9240.9,9923.1,10585.4
"13000","Georgia","66","        Administrative and support services",7847.7,8602.4,9251.1,9930.7
"13000","Georgia","67","        Waste management and remediation services",585.8,652.4,684.3,656.7
"13000","Georgia","68","    Educational services, health care, and social assistance",20922.1,21253.6,22731.4,23685.7
"13000","Georgia","69","      Educational services",3410.9,3415.9,3734.3,3894.1
"13000","Georgia","70","      Health care and social assistance",17527.0,17844.6,19018.4,19814.2
"13000","Georgia","71","        Ambulatory health care services",9198.2,9137.0,9462.7,9877.8
"13000","Georgia","72","        Hospitals",5416.8,5709.9,6446.2,6714.6
"13000","Georgia","73","        Nursing and residential care facilities",1589.4,1628.6,1680.6,1718.2
"13000","Georgia","74","        Social assistance",1299.6,1381.3,1473.6,1545.3
"13000","Georgia","75","    Arts, entertainment, recreation, accommodation, and food services",12288.4,12927.4,13714.5,14638.9
"13000","Georgia","76","      Arts, entertainment, and recreation",2318.0,2246.8,2431.0,2607.6
"13000","Georgia","77","        Performing arts, spectator sports, museums, and related activities",1243.8,1227.7,1379.5,1536.5
"13000","Georgia","78","        Amusement, gambling, and recreation industries",1065.8,1014.2,1052.9,1078.4
"13000","Georgia","79","      Accommodation and food services",9961.5,10679.2,11279.9,12026.6
"13000","Georgia","80","        Accommodation",2634.9,2997.6,2970.1,3183.3
"13000","Georgia","81","        Food services and drinking places",7247.2,7579.2,8224.1,8749.8
"13000","Georgia","82","    Other services (except government and government enterprises)",9470.1,10175.5,10380.0,10699.1
"13000","Georgia","83","  Government and government enterprises",49349.4,50592.1,51623.7,53048.9
"13000","Georgia","84","    Federal civilian",9843.3,9984.4,10102.2,10622.6
"13000","Georgia","85","    Military",5471.6,5525.2,5529.5,5707.0
"13000","Georgia","86","    State and local",34088.7,35147.5,36064.9,36787.5
"13000","Georgia","","Addenda:","","","",""
"13000","Georgia","87","Natural resources and mining",6310.9,6857.9,7483.8,7839.0
"13000","Georgia","88","Trade",44542.1,50350.9,53807.3,56615.2
"13000","Georgia","89","Transportation and utilities",20970.0,21791.3,23447.7,23210.5
"13000","Georgia","90","Manufacturing and information",56921.8,62339.9,67565.5,69549.0
"13000","Georgia","91","Private goods-producing industries 2/",74801.5,79678.0,85434.4,86333.7
"13000","Georgia","92","Private services-providing industries 3/",206953.2,224628.7,242416.4,252926.5
"15000","Hawaii","1","All industry total",55741.2,54352.7,55174.2,56440.5
"15000","Hawaii","2","  Private industries",43107.4,41721.4,42317.1,43695.9
"15000","Hawaii","3","    Agriculture, forestry, fishing and hunting",437.2,462.9,558.5,602.6
"15000","Hawaii","4","      Farms",377.7,405.6,493.9,546.0
"15000","Hawaii","5","      Forestry, fishing, and related activities",57.4,56.3,64.7,61.3
"15000","Hawaii","6","    Mining, quarrying, and oil and gas extraction",100.7,108.3,128.8,136.3
"15000","Hawaii","7","      Oil and gas extraction",0.0,0.0,0.0,0.0
"15000","Hawaii","8","      Mining (except oil and gas)",101.4,109.0,129.7,137.3
"15000","Hawaii","9","      Support activities for mining",0.0,0.0,0.0,0.0
"15000","Hawaii","10","    Utilities",1169.2,1069.9,1236.7,1327.8
"15000","Hawaii","11","    Construction",3406.9,3135.5,3024.9,3301.0
"15000","Hawaii","12","    Manufacturing",1393.1,1306.8,1387.2,1385.8
"15000","Hawaii","13","      Durable goods manufacturing",234.1,209.8,213.4,250.8
"15000","Hawaii","14","        Wood product manufacturing",9.9,10.2,12.5,14.4
"15000","Hawaii","15","        Nonmetallic mineral product manufacturing",69.5,65.3,68.5,75.8
"15000","Hawaii","16","        Primary metal manufacturing",0.5,0.7,0.7,0.8
"15000","Hawaii","17","        Fabricated metal product manufacturing",38.2,34.0,27.4,36.6
"15000","Hawaii","18","        Machinery manufacturing",4.1,4.7,4.9,5.1
"15000","Hawaii","19","        Computer and electronic product manufacturing",2.8,2.6,3.4,6.3
"15000","Hawaii","20","        Electrical equipment, appliance, and component manufacturing",2.4,1.1,1.1,1.4
"15000","Hawaii","21","        Motor vehicles, bodies and trailers, and parts manufacturing",4.0,2.3,2.1,2.8
"15000","Hawaii","22","        Other transportation equipment manufacturing",35.9,27.0,30.9,41.4
"15000","Hawaii","23","        Furniture and related product manufacturing",32.5,30.4,31.0,38.6
"15000","Hawaii","24","        Miscellaneous manufacturing",43.5,38.6,34.9,27.6
"15000","Hawaii","25","      Nondurable goods manufacturing",1189.0,1135.0,1223.0,1152.1
"15000","Hawaii","26","        Food and beverage and tobacco product manufacturing",383.5,378.4,391.4,340.5
"15000","Hawaii","27","        Textile mills and textile product mills",10.4,7.0,6.5,6.6
"15000","Hawaii","28","        Apparel, leather, and allied product manufacturing",36.9,35.3,37.7,31.7
"15000","Hawaii","29","        Paper manufacturing",17.6,14.5,16.2,13.8
"15000","Hawaii","30","        Printing and related support activities",49.4,42.6,65.5,62.5
"15000","Hawaii","31","        Petroleum and coal products manufacturing",607.7,622.8,609.4,633.0
"15000","Hawaii","32","        Chemical manufacturing",44.2,32.1,43.0,48.9
"15000","Hawaii","33","        Plastics and rubber products manufacturing",13.2,9.7,9.6,12.9
"15000","Hawaii","34","    Wholesale trade",1876.2,1927.5,1944.5,1997.0
"15000","Hawaii","35","    Retail trade",3752.5,3758.1,3766.4,3901.7
"15000","Hawaii","36","    Transportation and warehousing",3495.8,3162.7,2968.6,2554.9
"15000","Hawaii","37","      Air transportation",2509.0,2136.0,2025.4,1520.6
"15000","Hawaii","38","      Rail transportation",0.0,0.0,0.0,0.0
"15000","Hawaii","39","      Water transportation",92.8,95.1,68.1,67.9
"15000","Hawaii","40","      Truck transportation",213.4,220.2,223.6,233.8
"15000","Hawaii","41","      Transit and ground passenger transportation",141.4,132.5,141.2,151.4
"15000","Hawaii","42","      Pipeline transportation","(L)","(L)","(L)","(L)"
"15000","Hawaii","43","      Other transportation and support activities",749.5,735.0,697.9,743.6
"15000","Hawaii","44","      Warehousing and storage",33.0,38.7,24.2,23.1
"15000","Hawaii","45","    Information",968.0,934.5,950.9,981.0
"15000","Hawaii","46","      Publishing industries (except Internet)",216.7,234.5,272.8,222.8
"15000","Hawaii","47","      Motion picture and sound recording industries",54.3,53.7,66.4,113.7
"15000","Hawaii","48","      Broadcasting (except Internet) and telecommunications",654.1,612.4,595.6,619.2
"15000","Hawaii","49","      Data processing, hosting, and other information services",31.4,32.0,23.9,18.6
"15000","Hawaii","50","    Finance, insurance, real estate, rental, and leasing",10321.9,10114.1,10495.3,10907.9
"15000","Hawaii","51","      Finance and insurance",1631.8,1604.0,1699.8,1953.1
"15000","Hawaii","52","        Monetary Authorities- central bank, credit intermediation, and related services",632.8,599.1,740.9,845.8
"15000","Hawaii","53","        Securities, commodity contracts, and other financial investments and related activities",138.6,114.5,139.1,175.8
"15000","Hawaii","54","        Insurance carriers and related activities",860.0,894.9,813.5,929.3
"15000","Hawaii","55","        Funds, trusts, and other financial vehicles",7.4,10.1,12.0,8.5
"15000","Hawaii","56","      Real estate and rental and leasing",8701.6,8520.7,8803.2,8951.6
"15000","Hawaii","57","        Real estate",7776.3,7525.5,7791.7,7960.6
"15000","Hawaii","58","        Rental and leasing services and lessors of nonfinancial intangible assets",943.9,1014.8,1030.8,1009.0
"15000","Hawaii","59","    Professional and business services",4290.4,4007.3,3972.4,4093.7
"15000","Hawaii","60","      Professional, scientific, and technical services",2216.4,1998.2,1971.2,2029.2
"15000","Hawaii","61","        Legal services",890.1,805.7,782.0,792.2
"15000","Hawaii","62","        Computer systems design and related services",115.6,126.2,130.3,128.9
"15000","Hawaii","63","        Miscellaneous professional, scientific, and technical services",1398.5,1215.8,1198.1,1252.0
"15000","Hawaii","64","      Management of companies and enterprises",794.9,787.7,717.1,677.4
"15000","Hawaii","65","      Administrative and support and waste management and remediation services",1309.0,1257.6,1299.5,1385.7
"15000","Hawaii","66","        Administrative and support services",1165.1,1114.7,1145.9,1223.4
"15000","Hawaii","67","        Waste management and remediation services",145.7,145.5,157.4,166.0
"15000","Hawaii","68","    Educational services, health care, and social assistance",4248.2,3988.2,4011.6,4163.6
"15000","Hawaii","69","      Educational services",754.9,704.1,700.1,728.7
"15000","Hawaii","70","      Health care and social assistance",3500.7,3290.2,3316.2,3440.1
"15000","Hawaii","71","        Ambulatory health care services",1877.3,1651.4,1662.1,1750.0
"15000","Hawaii","72","        Hospitals",991.2,998.1,997.6,1022.4
"15000","Hawaii","73","        Nursing and residential care facilities",242.0,248.1,252.9,254.8
"15000","Hawaii","74","        Social assistance",378.1,401.8,413.9,419.4
"15000","Hawaii","75","    Arts, entertainment, recreation, accommodation, and food services",6139.3,6142.6,6243.6,6743.6
"15000","Hawaii","76","      Arts, entertainment, and recreation",798.8,752.2,727.2,748.4
"15000","Hawaii","77","        Performing arts, spectator sports, museums, and related activities",315.6,307.3,283.9,299.6
"15000","Hawaii","78","        Amusement, gambling, and recreation industries",485.0,448.1,444.7,451.0
"15000","Hawaii","79","      Accommodation and food services",5332.6,5383.7,5510.6,5990.0
"15000","Hawaii","80","        Accommodation",3611.9,3669.5,3722.0,4088.1
"15000","Hawaii","81","        Food services and drinking places",1687.2,1678.2,1755.6,1860.8
"15000","Hawaii","82","    Other services (except government and government enterprises)",2004.2,1987.6,1966.6,1994.9
"15000","Hawaii","83","  Government and government enterprises",12664.3,12702.5,12933.7,12773.7
"15000","Hawaii","84","    Federal civilian",3030.1,3152.6,3158.9,3293.2
"15000","Hawaii","85","    Military",3606.6,3571.1,3492.1,3520.3
"15000","Hawaii","86","    State and local",6047.0,5995.1,6306.1,5977.0
"15000","Hawaii","","Addenda:","","","",""
"15000","Hawaii","87","Natural resources and mining",531.2,563.3,678.7,730.8
"15000","Hawaii","88","Trade",5625.2,5679.8,5704.4,5892.9
"15000","Hawaii","89","Transportation and utilities",4602.5,4177.4,4164.7,3834.8
"15000","Hawaii","90","Manufacturing and information",2241.0,2138.9,2214.4,2253.6
"15000","Hawaii","91","Private goods-producing industries 2/",5292.9,4989.4,5092.2,5416.5
"15000","Hawaii","92","Private services-providing industries 3/",37826.8,36709.8,37210.2,38303.5
"16000","Idaho","1","All industry total",37119.7,38936.6,42645.0,47495.2
"16000","Idaho","2","  Private industries",30087.6,31704.3,35096.9,39599.5
"16000","Idaho","3","    Agriculture, forestry, fishing and hunting",2199.6,2474.1,2750.0,3042.9
"16000","Idaho","4","      Farms",1769.7,2028.5,2318.7,2643.0
"16000","Idaho","5","      Forestry, fishing, and related activities",399.8,419.5,420.0,414.7
"16000","Idaho","6","    Mining, quarrying, and oil and gas extraction",471.4,566.2,617.6,570.3
"16000","Idaho","7","      Oil and gas extraction",0.0,0.0,0.6,0.4
"16000","Idaho","8","      Mining (except oil and gas)",476.3,574.7,628.3,574.6
"16000","Idaho","9","      Support activities for mining",3.8,3.5,3.2,5.3
"16000","Idaho","10","    Utilities",712.1,676.2,791.4,807.7
"16000","Idaho","11","    Construction",3806.4,3798.9,3789.6,3703.9
"16000","Idaho","12","    Manufacturing",2113.5,2233.5,3187.9,4840.5
"16000","Idaho","13","      Durable goods manufacturing",820.5,944.2,1254.1,2410.6
"16000","Idaho","14","        Wood product manufacturing",453.3,378.0,466.9,336.9
"16000","Idaho","15","        Nonmetallic mineral product manufacturing",78.6,59.5,82.2,64.7
"16000","Idaho","16","        Primary metal manufacturing",14.0,15.6,17.2,22.4
"16000","Idaho","17","        Fabricated metal product manufacturing",249.4,233.4,215.3,249.4
"16000","Idaho","18","        Machinery manufacturing",187.7,162.0,172.6,188.3
