"SAGDP2N Gross domestic product (GDP) by state 1/"
"(Millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2001","2002","2003","2004"
"10000","Delaware","54","        Insurance carriers and related activities",3485.7,2959.1,3857.6,5252.1
"10000","Delaware","55","        Funds, trusts, and other financial vehicles",683.6,579.5,506.2,241.3
"10000","Delaware","56","      Real estate and rental and leasing",8700.6,8413.2,7818.5,7652.2
"10000","Delaware","57","        Real estate",3214.4,3451.6,3706.5,4399.6
"10000","Delaware","58","        Rental and leasing services and lessors of nonfinancial intangible assets",5486.2,4961.5,4112.0,3252.5
"10000","Delaware","59","    Professional and business services",4656.3,4700.6,4907.3,5415.8
"10000","Delaware","60","      Professional, scientific, and technical services",2661.6,2704.5,2852.0,3176.8
"10000","Delaware","61","        Legal services",566.5,618.6,763.6,925.4
"10000","Delaware","62","        Computer systems design and related services",368.4,365.2,411.7,460.8
"10000","Delaware","63","        Miscellaneous professional, scientific, and technical services",1726.7,1720.7,1676.7,1790.5
"10000","Delaware","64","      Management of companies and enterprises",1175.2,1233.3,1237.8,1322.8
"10000","Delaware","65","      Administrative and support and waste management and remediation services",819.5,762.8,817.5,916.1
"10000","Delaware","66","        Administrative and support services",757.1,708.8,757.5,862.9
"10000","Delaware","67","        Waste management and remediation services",62.4,54.0,60.0,53.2
"10000","Delaware","68","    Educational services, health care, and social assistance",2340.9,2503.1,2743.8,2984.0
"10000","Delaware","69","      Educational services",219.3,229.4,252.4,286.1
"10000","Delaware","70","      Health care and social assistance",2121.6,2273.7,2491.3,2697.9
"10000","Delaware","71","        Ambulatory health care services",938.2,1005.9,1099.5,1164.6
"10000","Delaware","72","        Hospitals",801.6,877.8,964.7,1068.2
"10000","Delaware","73","        Nursing and residential care facilities",197.8,192.8,212.0,242.2
"10000","Delaware","74","        Social assistance",184.1,197.2,215.1,222.9
"10000","Delaware","75","    Arts, entertainment, recreation, accommodation, and food services",1225.8,1322.2,1398.5,1468.5
"10000","Delaware","76","      Arts, entertainment, and recreation",300.0,381.7,396.4,382.7
"10000","Delaware","77","        Performing arts, spectator sports, museums, and related activities",197.4,172.9,151.3,129.3
"10000","Delaware","78","        Amusement, gambling, and recreation industries",102.6,208.8,245.1,253.3
"10000","Delaware","79","      Accommodation and food services",925.8,940.5,1002.1,1085.8
"10000","Delaware","80","        Accommodation",122.5,133.9,136.4,148.8
"10000","Delaware","81","        Food services and drinking places",803.3,806.6,865.7,937.0
"10000","Delaware","82","    Other services (except government and government enterprises)",661.6,707.4,759.9,797.3
"10000","Delaware","83","  Government and government enterprises",3935.1,4362.9,4506.2,4703.2
"10000","Delaware","84","    Federal civilian",432.0,445.8,445.9,473.0
"10000","Delaware","85","    Military",308.5,374.3,439.0,449.8
"10000","Delaware","86","    State and local",3194.6,3542.8,3621.3,3780.4
"10000","Delaware","","Addenda:","","","",""
"10000","Delaware","87","Natural resources and mining",297.6,176.7,271.2,401.3
"10000","Delaware","88","Trade",3298.7,3447.2,3848.8,4209.4
"10000","Delaware","89","Transportation and utilities",1202.4,1217.4,1228.8,1382.5
"10000","Delaware","90","Manufacturing and information",5078.6,4353.4,4476.7,5724.9
"10000","Delaware","91","Private goods-producing industries 2/",6103.8,5196.7,5522.1,7149.2
"10000","Delaware","92","Private services-providing industries 3/",36516.9,36268.6,37703.0,39485.3
"11000","District of Columbia","1","All industry total",65518.4,70072.6,74178.3,80557.4
"11000","District of Columbia","2","  Private industries",42198.7,44752.8,47439.9,52324.0
"11000","District of Columbia","3","    Agriculture, forestry, fishing and hunting",0.7,0.6,0.6,0.6
"11000","District of Columbia","4","      Farms",0.0,0.0,0.0,0.0
"11000","District of Columbia","5","      Forestry, fishing, and related activities",0.7,0.6,0.6,0.6
"11000","District of Columbia","6","    Mining, quarrying, and oil and gas extraction",17.9,17.9,11.9,5.1
"11000","District of Columbia","7","      Oil and gas extraction",14.0,16.8,11.3,5.1
"11000","District of Columbia","8","      Mining (except oil and gas)",2.5,0.4,0.0,0.0
"11000","District of Columbia","9","      Support activities for mining",1.4,0.7,0.6,0.0
"11000","District of Columbia","10","    Utilities",759.0,757.2,821.0,879.1
"11000","District of Columbia","11","    Construction",818.7,991.8,1022.4,1060.4
"11000","District of Columbia","12","    Manufacturing",297.5,283.0,293.9,328.1
"11000","District of Columbia","13","      Durable goods manufacturing",113.7,135.5,131.9,153.3
"11000","District of Columbia","14","        Wood product manufacturing",0.6,0.6,1.2,1.8
"11000","District of Columbia","15","        Nonmetallic mineral product manufacturing",7.8,8.7,10.1,11.6
"11000","District of Columbia","16","        Primary metal manufacturing",3.1,3.2,3.6,7.1
"11000","District of Columbia","17","        Fabricated metal product manufacturing",2.0,8.4,8.3,8.6
"11000","District of Columbia","18","        Machinery manufacturing",6.4,7.8,5.6,4.7
"11000","District of Columbia","19","        Computer and electronic product manufacturing",64.6,76.0,72.5,85.6
"11000","District of Columbia","20","        Electrical equipment, appliance, and component manufacturing",3.6,0.4,1.1,1.8
"11000","District of Columbia","21","        Motor vehicles, bodies and trailers, and parts manufacturing",0.1,0.3,0.2,0.7
"11000","District of Columbia","22","        Other transportation equipment manufacturing",6.2,11.4,11.1,12.4
"11000","District of Columbia","23","        Furniture and related product manufacturing",8.6,7.9,7.9,8.2
"11000","District of Columbia","24","        Miscellaneous manufacturing",10.7,10.8,10.3,10.7
"11000","District of Columbia","25","      Nondurable goods manufacturing",183.8,147.5,162.0,174.8
"11000","District of Columbia","26","        Food and beverage and tobacco product manufacturing",22.8,25.0,24.3,25.2
"11000","District of Columbia","27","        Textile mills and textile product mills",2.3,2.5,1.8,2.4
"11000","District of Columbia","28","        Apparel, leather, and allied product manufacturing",0.6,0.8,0.8,0.6
"11000","District of Columbia","29","        Paper manufacturing",0.9,1.0,0.8,0.4
"11000","District of Columbia","30","        Printing and related support activities",41.3,37.0,38.7,41.7
"11000","District of Columbia","31","        Petroleum and coal products manufacturing",37.5,20.5,28.0,57.6
"11000","District of Columbia","32","        Chemical manufacturing",77.9,60.2,66.8,46.6
"11000","District of Columbia","33","        Plastics and rubber products manufacturing",0.6,0.6,0.8,0.1
"11000","District of Columbia","34","    Wholesale trade",575.0,565.3,648.9,687.5
"11000","District of Columbia","35","    Retail trade",802.1,830.2,909.0,949.6
"11000","District of Columbia","36","    Transportation and warehousing",406.4,298.7,320.6,313.6
"11000","District of Columbia","37","      Air transportation",31.2,22.8,23.3,21.3
"11000","District of Columbia","38","      Rail transportation",154.2,82.0,107.2,104.3
"11000","District of Columbia","39","      Water transportation",14.2,11.3,13.7,14.9
"11000","District of Columbia","40","      Truck transportation",15.4,16.5,16.7,14.8
"11000","District of Columbia","41","      Transit and ground passenger transportation",68.5,65.1,70.8,71.6
"11000","District of Columbia","42","      Pipeline transportation",22.1,8.6,6.1,2.0
"11000","District of Columbia","43","      Other transportation and support activities",78.5,69.3,70.3,71.4
"11000","District of Columbia","44","      Warehousing and storage",22.3,23.1,12.5,13.2
"11000","District of Columbia","45","    Information",4004.7,4786.5,5108.8,5696.3
"11000","District of Columbia","46","      Publishing industries (except Internet)",1285.0,1686.7,1818.2,1997.5
"11000","District of Columbia","47","      Motion picture and sound recording industries",272.1,278.2,319.5,295.8
"11000","District of Columbia","48","      Broadcasting (except Internet) and telecommunications",2020.2,2127.7,2222.0,2398.3
"11000","District of Columbia","49","      Data processing, hosting, and other information services",427.5,693.9,749.1,1004.6
"11000","District of Columbia","50","    Finance, insurance, real estate, rental, and leasing",8149.6,8102.5,8379.2,9332.5
"11000","District of Columbia","51","      Finance and insurance",3319.4,3074.3,2982.8,3354.2
"11000","District of Columbia","52","        Monetary Authorities- central bank, credit intermediation, and related services",1170.3,1211.9,1326.2,1492.3
"11000","District of Columbia","53","        Securities, commodity contracts, and other financial investments and related activities",887.7,747.1,703.0,717.3
"11000","District of Columbia","54","        Insurance carriers and related activities",690.9,660.1,704.4,776.7
"11000","District of Columbia","55","        Funds, trusts, and other financial vehicles",570.6,455.1,249.2,367.9
"11000","District of Columbia","56","      Real estate and rental and leasing",4830.2,5028.3,5396.4,5978.3
"11000","District of Columbia","57","        Real estate",4633.1,4831.7,5171.1,5743.1
"11000","District of Columbia","58","        Rental and leasing services and lessors of nonfinancial intangible assets",197.1,196.5,225.3,235.2
"11000","District of Columbia","59","    Professional and business services",14481.4,15459.6,16628.0,18640.3
"11000","District of Columbia","60","      Professional, scientific, and technical services",12439.7,13419.1,14522.4,16424.1
"11000","District of Columbia","61","        Legal services",6318.8,6555.4,7302.3,8315.9
"11000","District of Columbia","62","        Computer systems design and related services",666.1,857.8,1048.2,1246.9
"11000","District of Columbia","63","        Miscellaneous professional, scientific, and technical services",5454.8,6005.9,6171.9,6861.4
"11000","District of Columbia","64","      Management of companies and enterprises",424.0,399.4,295.2,290.7
"11000","District of Columbia","65","      Administrative and support and waste management and remediation services",1617.8,1641.1,1810.3,1925.5
"11000","District of Columbia","66","        Administrative and support services",1591.5,1604.3,1761.0,1887.2
"11000","District of Columbia","67","        Waste management and remediation services",26.3,36.8,49.3,38.4
"11000","District of Columbia","68","    Educational services, health care, and social assistance",4828.1,5178.0,5660.3,6124.2
"11000","District of Columbia","69","      Educational services",1929.3,2052.0,2347.0,2608.6
"11000","District of Columbia","70","      Health care and social assistance",2898.8,3126.0,3313.3,3515.6
"11000","District of Columbia","71","        Ambulatory health care services",867.3,916.7,933.8,957.0
"11000","District of Columbia","72","        Hospitals",1409.4,1514.2,1599.9,1695.6
"11000","District of Columbia","73","        Nursing and residential care facilities",224.7,247.7,275.4,289.1
"11000","District of Columbia","74","        Social assistance",397.4,447.4,504.1,573.9
"11000","District of Columbia","75","    Arts, entertainment, recreation, accommodation, and food services",2701.0,2814.9,2936.7,3203.0
"11000","District of Columbia","76","      Arts, entertainment, and recreation",615.1,666.4,693.6,739.1
"11000","District of Columbia","77","        Performing arts, spectator sports, museums, and related activities",548.2,593.1,624.7,661.9
"11000","District of Columbia","78","        Amusement, gambling, and recreation industries",66.9,73.3,68.9,77.2
"11000","District of Columbia","79","      Accommodation and food services",2085.8,2148.5,2243.1,2463.9
"11000","District of Columbia","80","        Accommodation",1077.3,1079.5,1093.9,1290.1
"11000","District of Columbia","81","        Food services and drinking places",1008.5,1069.0,1149.2,1173.8
"11000","District of Columbia","82","    Other services (except government and government enterprises)",4356.6,4666.4,4698.7,5103.8
"11000","District of Columbia","83","  Government and government enterprises",23319.7,25319.9,26738.4,28233.4
"11000","District of Columbia","84","    Federal civilian",18681.0,20374.3,21626.2,23018.7
"11000","District of Columbia","85","    Military",2582.4,2749.7,2942.4,3079.9
"11000","District of Columbia","86","    State and local",2056.3,2195.8,2169.8,2134.8
"11000","District of Columbia","","Addenda:","","","",""
"11000","District of Columbia","87","Natural resources and mining",18.7,18.6,12.5,5.7
"11000","District of Columbia","88","Trade",1377.1,1395.6,1557.9,1637.1
"11000","District of Columbia","89","Transportation and utilities",1165.4,1055.9,1141.6,1192.6
"11000","District of Columbia","90","Manufacturing and information",4302.2,5069.5,5402.7,6024.4
"11000","District of Columbia","91","Private goods-producing industries 2/",1134.8,1293.3,1328.8,1394.2
"11000","District of Columbia","92","Private services-providing industries 3/",41063.9,43459.5,46111.0,50929.8
"12000","Florida","1","All industry total",516558.8,548397.8,583447.2,636087.5
"12000","Florida","2","  Private industries",452020.0,479659.0,510158.3,556978.7
"12000","Florida","3","    Agriculture, forestry, fishing and hunting",5441.9,5301.6,5513.1,5841.2
"12000","Florida","4","      Farms",4004.8,3909.5,3985.9,4184.9
"12000","Florida","5","      Forestry, fishing, and related activities",1437.0,1392.1,1527.3,1656.3
"12000","Florida","6","    Mining, quarrying, and oil and gas extraction",623.5,678.0,733.1,880.6
"12000","Florida","7","      Oil and gas extraction",73.7,72.2,52.8,45.1
"12000","Florida","8","      Mining (except oil and gas)",537.3,592.0,661.8,814.0
"12000","Florida","9","      Support activities for mining",12.5,13.8,18.5,21.5
"12000","Florida","10","    Utilities",10335.9,9432.7,9977.1,11168.7
"12000","Florida","11","    Construction",32021.6,34353.0,38059.3,45587.4
"12000","Florida","12","    Manufacturing",30193.0,30935.1,31365.5,34130.0
"12000","Florida","13","      Durable goods manufacturing",18654.1,19294.6,19722.4,22058.7
"12000","Florida","14","        Wood product manufacturing",815.4,856.5,899.2,1021.4
"12000","Florida","15","        Nonmetallic mineral product manufacturing",1804.2,1895.4,1922.2,2079.8
"12000","Florida","16","        Primary metal manufacturing",341.8,320.4,310.5,411.7
"12000","Florida","17","        Fabricated metal product manufacturing",2269.4,2221.6,2345.1,2464.1
"12000","Florida","18","        Machinery manufacturing",1720.6,1991.0,1956.9,1895.5
"12000","Florida","19","        Computer and electronic product manufacturing",4840.5,4748.5,5034.4,5792.0
"12000","Florida","20","        Electrical equipment, appliance, and component manufacturing",559.6,602.6,586.4,528.3
"12000","Florida","21","        Motor vehicles, bodies and trailers, and parts manufacturing",581.6,475.4,588.4,724.8
"12000","Florida","22","        Other transportation equipment manufacturing",2365.0,2670.2,2235.7,2809.3
"12000","Florida","23","        Furniture and related product manufacturing",886.9,862.9,927.2,944.5
"12000","Florida","24","        Miscellaneous manufacturing",2469.0,2650.1,2916.4,3387.3
"12000","Florida","25","      Nondurable goods manufacturing",11538.9,11640.6,11643.0,12071.3
"12000","Florida","26","        Food and beverage and tobacco product manufacturing",4544.8,4512.2,4612.3,4857.8
"12000","Florida","27","        Textile mills and textile product mills",297.6,300.4,229.7,287.0
"12000","Florida","28","        Apparel, leather, and allied product manufacturing",382.3,368.4,345.6,335.6
"12000","Florida","29","        Paper manufacturing",1080.8,1097.0,1023.6,1146.4
"12000","Florida","30","        Printing and related support activities",1162.2,1228.0,1224.5,1343.2
"12000","Florida","31","        Petroleum and coal products manufacturing",389.2,424.7,615.5,739.5
"12000","Florida","32","        Chemical manufacturing",2656.9,2761.9,2620.6,2388.1
"12000","Florida","33","        Plastics and rubber products manufacturing",1025.2,948.0,971.2,973.8
"12000","Florida","34","    Wholesale trade",34284.1,34915.5,37286.1,41747.9
"12000","Florida","35","    Retail trade",43402.6,44629.0,47328.1,49604.3
"12000","Florida","36","    Transportation and warehousing",15772.9,16241.8,16898.6,17755.8
"12000","Florida","37","      Air transportation",3198.7,3462.1,3665.3,3899.2
"12000","Florida","38","      Rail transportation",662.2,667.5,692.7,672.7
"12000","Florida","39","      Water transportation",1687.0,1432.5,1932.5,2008.3
"12000","Florida","40","      Truck transportation",3449.2,3461.6,3572.6,3849.4
"12000","Florida","41","      Transit and ground passenger transportation",759.2,738.8,854.9,955.2
"12000","Florida","42","      Pipeline transportation",29.9,31.6,34.1,35.6
"12000","Florida","43","      Other transportation and support activities",4972.0,5373.3,5007.8,4986.5
"12000","Florida","44","      Warehousing and storage",1014.6,1074.4,1138.7,1348.9
"12000","Florida","45","    Information",25222.5,28523.7,29667.4,33296.0
"12000","Florida","46","      Publishing industries (except Internet)",3453.6,4399.0,4871.6,5502.9
"12000","Florida","47","      Motion picture and sound recording industries",1912.9,1834.9,2012.8,1999.9
"12000","Florida","48","      Broadcasting (except Internet) and telecommunications",17875.0,19032.9,19529.8,22138.3
"12000","Florida","49","      Data processing, hosting, and other information services",1981.0,3256.9,3253.3,3654.8
"12000","Florida","50","    Finance, insurance, real estate, rental, and leasing",110141.2,120480.5,125953.3,133543.6
"12000","Florida","51","      Finance and insurance",30377.6,32434.8,34022.6,34348.9
"12000","Florida","52","        Monetary Authorities- central bank, credit intermediation, and related services",13460.7,14980.9,15661.5,15517.1
"12000","Florida","53","        Securities, commodity contracts, and other financial investments and related activities",4916.7,4763.5,4419.6,4619.1
"12000","Florida","54","        Insurance carriers and related activities",11431.4,12000.3,13005.0,13390.5
"12000","Florida","55","        Funds, trusts, and other financial vehicles",568.7,690.2,936.5,822.2
"12000","Florida","56","      Real estate and rental and leasing",79763.6,88045.7,91930.8,99194.7
"12000","Florida","57","        Real estate",68377.6,76465.3,80475.2,89394.0
"12000","Florida","58","        Rental and leasing services and lessors of nonfinancial intangible assets",11386.0,11580.4,11455.5,9800.8
"12000","Florida","59","    Professional and business services",61738.9,66285.8,73339.3,79620.6
"12000","Florida","60","      Professional, scientific, and technical services",31481.5,34426.0,38314.4,43750.9
"12000","Florida","61","        Legal services",9077.9,10572.9,13603.6,16103.9
"12000","Florida","62","        Computer systems design and related services",3919.9,3700.4,3894.5,4365.2
"12000","Florida","63","        Miscellaneous professional, scientific, and technical services",18483.7,20152.7,20816.3,23281.8
"12000","Florida","64","      Management of companies and enterprises",5537.7,6622.9,7218.1,7547.8
"12000","Florida","65","      Administrative and support and waste management and remediation services",24719.8,25236.9,27806.8,28321.8
"12000","Florida","66","        Administrative and support services",23280.9,23720.1,26175.6,26687.3
"12000","Florida","67","        Waste management and remediation services",1438.9,1516.8,1631.2,1634.5
"12000","Florida","68","    Educational services, health care, and social assistance",40312.8,43173.6,46793.7,50679.4
"12000","Florida","69","      Educational services",3849.2,4112.5,4602.7,5272.7
"12000","Florida","70","      Health care and social assistance",36463.6,39061.1,42191.0,45406.7
"12000","Florida","71","        Ambulatory health care services",19614.4,20891.6,22411.1,24044.2
"12000","Florida","72","        Hospitals",10584.3,11287.2,12229.9,13307.3
"12000","Florida","73","        Nursing and residential care facilities",3897.1,4378.6,4743.3,5039.8
"12000","Florida","74","        Social assistance",2367.8,2503.7,2806.7,3015.3
"12000","Florida","75","    Arts, entertainment, recreation, accommodation, and food services",26832.7,27765.0,30169.2,34945.8
"12000","Florida","76","      Arts, entertainment, and recreation",7324.5,7307.0,7644.9,8757.7
"12000","Florida","77","        Performing arts, spectator sports, museums, and related activities",2735.2,2650.8,2865.0,3204.4
"12000","Florida","78","        Amusement, gambling, and recreation industries",4589.3,4656.1,4779.9,5553.3
"12000","Florida","79","      Accommodation and food services",19508.2,20458.0,22524.3,26188.1
"12000","Florida","80","        Accommodation",7952.7,8123.4,8429.0,9291.8
"12000","Florida","81","        Food services and drinking places",11555.5,12334.6,14095.3,16896.3
"12000","Florida","82","    Other services (except government and government enterprises)",15696.6,16943.6,17074.4,18177.4
"12000","Florida","83","  Government and government enterprises",64538.7,68738.8,73288.9,79108.8
"12000","Florida","84","    Federal civilian",9698.4,10304.5,11193.7,11912.0
"12000","Florida","85","    Military",6098.1,6980.2,7754.8,8192.8
"12000","Florida","86","    State and local",48742.2,51454.1,54340.3,59004.0
"12000","Florida","","Addenda:","","","",""
"12000","Florida","87","Natural resources and mining",6065.4,5979.6,6246.2,6721.8
"12000","Florida","88","Trade",77686.7,79544.4,84614.2,91352.2
"12000","Florida","89","Transportation and utilities",26108.8,25674.5,26875.7,28924.5
"12000","Florida","90","Manufacturing and information",55415.4,59458.9,61032.9,67426.0
"12000","Florida","91","Private goods-producing industries 2/",68279.9,71267.7,75671.0,86439.3
"12000","Florida","92","Private services-providing industries 3/",383740.1,408391.2,434487.3,470539.5
"13000","Georgia","1","All industry total",317271.2,326670.1,340627.0,364229.0
"13000","Georgia","2","  Private industries",279059.2,285471.4,296655.2,318342.6
"13000","Georgia","3","    Agriculture, forestry, fishing and hunting",3193.9,2423.0,3092.4,3636.4
"13000","Georgia","4","      Farms",2597.0,1856.8,2493.9,3014.5
"13000","Georgia","5","      Forestry, fishing, and related activities",596.9,566.1,598.5,621.9
"13000","Georgia","6","    Mining, quarrying, and oil and gas extraction",1066.0,1133.8,1204.3,1383.1
"13000","Georgia","7","      Oil and gas extraction",0.4,2.4,0.2,0.3
"13000","Georgia","8","      Mining (except oil and gas)",1046.2,1113.5,1181.5,1347.0
"13000","Georgia","9","      Support activities for mining",19.4,17.9,22.5,35.9
"13000","Georgia","10","    Utilities",5034.0,5002.6,5358.6,6224.1
"13000","Georgia","11","    Construction",15876.1,15439.7,16758.3,19490.0
"13000","Georgia","12","    Manufacturing",45161.8,44628.2,43079.1,45830.1
"13000","Georgia","13","      Durable goods manufacturing",18236.0,17718.2,16917.1,18024.0
"13000","Georgia","14","        Wood product manufacturing",1395.5,1351.4,1332.6,1584.8
"13000","Georgia","15","        Nonmetallic mineral product manufacturing",1427.2,1428.9,1592.2,1527.7
"13000","Georgia","16","        Primary metal manufacturing",907.7,616.5,617.9,652.4
"13000","Georgia","17","        Fabricated metal product manufacturing",1914.3,1800.6,1804.2,1800.8
"13000","Georgia","18","        Machinery manufacturing",2023.7,1783.7,1915.9,2435.4
"13000","Georgia","19","        Computer and electronic product manufacturing",1599.3,1317.3,1223.7,1321.9
"13000","Georgia","20","        Electrical equipment, appliance, and component manufacturing",2326.0,1952.3,1703.5,1837.1
"13000","Georgia","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2616.2,2823.1,2504.1,2348.9
"13000","Georgia","22","        Other transportation equipment manufacturing",1812.9,2346.4,1981.8,2411.6
"13000","Georgia","23","        Furniture and related product manufacturing",948.2,861.0,803.4,751.9
"13000","Georgia","24","        Miscellaneous manufacturing",1265.1,1436.8,1438.0,1351.5
"13000","Georgia","25","      Nondurable goods manufacturing",26925.8,26910.0,26162.1,27806.2
"13000","Georgia","26","        Food and beverage and tobacco product manufacturing",10740.2,10385.6,10664.3,10581.1
"13000","Georgia","27","        Textile mills and textile product mills",4457.9,4676.1,4064.3,5465.5
"13000","Georgia","28","        Apparel, leather, and allied product manufacturing",583.8,454.0,347.6,317.2
"13000","Georgia","29","        Paper manufacturing",3666.7,3766.4,3507.8,3644.0
"13000","Georgia","30","        Printing and related support activities",1475.6,1404.2,1378.2,1442.7
"13000","Georgia","31","        Petroleum and coal products manufacturing",312.3,270.9,342.9,569.3
"13000","Georgia","32","        Chemical manufacturing",3798.7,4028.5,3866.4,3616.4
"13000","Georgia","33","        Plastics and rubber products manufacturing",1890.7,1924.3,1990.6,2170.0
"13000","Georgia","34","    Wholesale trade",24475.9,23977.6,24650.2,26878.9
"13000","Georgia","35","    Retail trade",21305.5,21680.8,22445.0,22454.0
"13000","Georgia","36","    Transportation and warehousing",11189.9,11421.4,12143.0,13407.2
"13000","Georgia","37","      Air transportation",3995.0,4139.8,4542.9,4871.2
"13000","Georgia","38","      Rail transportation",691.8,716.1,766.7,798.5
"13000","Georgia","39","      Water transportation",27.6,22.0,22.0,30.2
"13000","Georgia","40","      Truck transportation",2963.1,2932.0,3122.0,3373.8
"13000","Georgia","41","      Transit and ground passenger transportation",231.4,221.9,256.8,279.6
"13000","Georgia","42","      Pipeline transportation",58.2,41.1,42.0,43.7
"13000","Georgia","43","      Other transportation and support activities",2103.9,2240.4,2271.9,2686.6
"13000","Georgia","44","      Warehousing and storage",1119.0,1108.1,1118.7,1323.6
"13000","Georgia","45","    Information",25686.7,27932.6,28341.4,31551.5
"13000","Georgia","46","      Publishing industries (except Internet)",3125.6,3626.6,4082.3,4173.7
"13000","Georgia","47","      Motion picture and sound recording industries",510.8,697.1,598.4,813.5
"13000","Georgia","48","      Broadcasting (except Internet) and telecommunications",20745.2,21154.4,21104.4,23594.1
"13000","Georgia","49","      Data processing, hosting, and other information services",1305.1,2454.5,2556.2,2970.2
"13000","Georgia","50","    Finance, insurance, real estate, rental, and leasing",58474.0,61459.5,65606.1,68634.0
"13000","Georgia","51","      Finance and insurance",20769.8,22033.2,23510.4,23074.5
"13000","Georgia","52","        Monetary Authorities- central bank, credit intermediation, and related services",12102.9,13229.6,14130.8,13629.6
"13000","Georgia","53","        Securities, commodity contracts, and other financial investments and related activities",2509.2,2284.3,2000.1,2016.3
"13000","Georgia","54","        Insurance carriers and related activities",5928.1,6038.9,6311.5,6704.1
"13000","Georgia","55","        Funds, trusts, and other financial vehicles",229.5,480.4,1068.0,724.4
"13000","Georgia","56","      Real estate and rental and leasing",37704.3,39426.3,42095.7,45559.5
"13000","Georgia","57","        Real estate",31665.3,33386.7,34415.1,35430.4
"13000","Georgia","58","        Rental and leasing services and lessors of nonfinancial intangible assets",6039.0,6039.7,7680.6,10129.1
"13000","Georgia","59","    Professional and business services",32873.6,33435.5,34881.8,37354.2
"13000","Georgia","60","      Professional, scientific, and technical services",18108.2,18754.5,19599.2,20404.6
"13000","Georgia","61","        Legal services",3396.5,3626.8,3860.2,4144.1
"13000","Georgia","62","        Computer systems design and related services",4262.3,3903.8,4305.9,4091.9
"13000","Georgia","63","        Miscellaneous professional, scientific, and technical services",10449.3,11223.9,11433.1,12168.5
"13000","Georgia","64","      Management of companies and enterprises",5457.5,5155.2,5014.4,5738.3
"13000","Georgia","65","      Administrative and support and waste management and remediation services",9307.9,9525.8,10268.2,11211.3
"13000","Georgia","66","        Administrative and support services",8796.3,8960.4,9621.8,10566.5
"13000","Georgia","67","        Waste management and remediation services",511.6,565.4,646.4,644.7
"13000","Georgia","68","    Educational services, health care, and social assistance",17916.5,19260.5,20798.6,22436.4
"13000","Georgia","69","      Educational services",2581.9,2707.1,2925.9,3176.2
"13000","Georgia","70","      Health care and social assistance",15334.6,16553.3,17872.7,19260.1
"13000","Georgia","71","        Ambulatory health care services",8180.6,8785.4,9441.8,10071.9
"13000","Georgia","72","        Hospitals",4819.8,5270.6,5736.5,6286.7
"13000","Georgia","73","        Nursing and residential care facilities",1172.4,1239.0,1329.1,1452.7
"13000","Georgia","74","        Social assistance",1161.8,1258.3,1365.3,1448.8
"13000","Georgia","75","    Arts, entertainment, recreation, accommodation, and food services",10138.1,10517.6,11013.0,11483.7
"13000","Georgia","76","      Arts, entertainment, and recreation",1825.2,1926.7,1999.9,2041.9
"13000","Georgia","77","        Performing arts, spectator sports, museums, and related activities",1078.9,1150.1,1178.1,1149.3
"13000","Georgia","78","        Amusement, gambling, and recreation industries",746.3,776.6,821.8,892.6
"13000","Georgia","79","      Accommodation and food services",8312.9,8590.9,9013.1,9441.8
"13000","Georgia","80","        Accommodation",2211.3,2168.8,2218.0,2396.3
"13000","Georgia","81","        Food services and drinking places",6101.6,6422.1,6795.1,7045.6
"13000","Georgia","82","    Other services (except government and government enterprises)",6667.2,7158.6,7283.2,7579.0
"13000","Georgia","83","  Government and government enterprises",38212.0,41198.8,43971.8,45886.4
"13000","Georgia","84","    Federal civilian",7582.7,8143.9,8684.1,9035.9
"13000","Georgia","85","    Military",4177.1,4684.7,5427.0,5727.9
"13000","Georgia","86","    State and local",26452.2,28370.1,29860.7,31122.6
"13000","Georgia","","Addenda:","","","",""
"13000","Georgia","87","Natural resources and mining",4259.9,3556.7,4296.7,5019.5
"13000","Georgia","88","Trade",45781.4,45658.3,47095.2,49332.9
"13000","Georgia","89","Transportation and utilities",16223.9,16424.0,17501.6,19631.3
"13000","Georgia","90","Manufacturing and information",70848.6,72560.8,71420.5,77381.6
"13000","Georgia","91","Private goods-producing industries 2/",65297.8,63624.7,64134.1,70339.6
"13000","Georgia","92","Private services-providing industries 3/",213761.4,221846.7,232521.1,248003.0
"15000","Hawaii","1","All industry total",42982.8,45449.9,48922.8,53761.1
"15000","Hawaii","2","  Private industries",34045.6,35743.9,38437.6,42476.0
"15000","Hawaii","3","    Agriculture, forestry, fishing and hunting",351.5,377.7,409.0,422.4
"15000","Hawaii","4","      Farms",301.8,323.5,350.4,369.0
"15000","Hawaii","5","      Forestry, fishing, and related activities",49.7,54.2,58.6,53.4
"15000","Hawaii","6","    Mining, quarrying, and oil and gas extraction",38.9,34.0,38.5,42.0
"15000","Hawaii","7","      Oil and gas extraction",0.0,0.0,0.0,0.0
"15000","Hawaii","8","      Mining (except oil and gas)",38.9,34.0,38.2,41.7
"15000","Hawaii","9","      Support activities for mining",0.0,0.0,0.3,0.3
"15000","Hawaii","10","    Utilities",897.7,826.3,910.5,1028.9
"15000","Hawaii","11","    Construction",2065.2,2260.7,2623.9,3021.5
"15000","Hawaii","12","    Manufacturing",927.8,979.6,1084.2,1059.1
"15000","Hawaii","13","      Durable goods manufacturing",238.3,238.1,229.0,234.1
